Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
12/01/2023 10:23:19 PM,"780","61.8","59","982"
12/01/2023 10:25:19 PM,"793","61.8","59","982"
12/01/2023 10:27:19 PM,"775","61.7","59","982"
12/01/2023 10:29:19 PM,"780","61.8","59","982"
12/01/2023 10:31:19 PM,"786","61.7","59","982"
12/01/2023 10:33:19 PM,"785","61.7","59","982"
12/01/2023 10:35:19 PM,"779","61.6","59","982"
12/01/2023 10:37:19 PM,"788","61.7","59","982"
12/01/2023 10:39:19 PM,"783","61.7","59","982"
12/01/2023 10:41:19 PM,"790","61.8","59","982"
12/01/2023 10:43:19 PM,"767","61.8","59","983"
12/01/2023 10:45:19 PM,"769","61.8","59","983"
12/01/2023 10:47:19 PM,"762","61.8","59","983"
12/01/2023 10:49:19 PM,"779","61.8","59","983"
12/01/2023 10:51:19 PM,"792","61.8","59","983"
12/01/2023 10:53:19 PM,"778","61.8","59","982"
12/01/2023 10:55:19 PM,"787","61.8","59","983"
12/01/2023 10:57:19 PM,"782","61.8","59","983"
12/01/2023 10:59:19 PM,"777","61.8","59","982"
12/01/2023 11:01:19 PM,"779","61.7","59","982"
12/01/2023 11:03:19 PM,"771","61.7","59","983"
12/01/2023 11:05:19 PM,"775","61.7","59","983"
12/01/2023 11:07:19 PM,"776","61.7","59","983"
12/01/2023 11:09:19 PM,"779","61.7","59","983"
12/01/2023 11:11:19 PM,"790","61.6","59","983"
12/01/2023 11:13:19 PM,"766","61.7","59","983"
12/01/2023 11:15:19 PM,"781","61.6","59","983"
12/01/2023 11:17:19 PM,"774","61.6","59","983"
12/01/2023 11:19:19 PM,"766","61.6","59","983"
12/01/2023 11:21:19 PM,"761","61.5","59","983"
12/01/2023 11:23:19 PM,"774","61.5","59","983"
12/01/2023 11:25:19 PM,"786","61.5","59","983"
12/01/2023 11:27:19 PM,"765","61.5","59","983"
12/01/2023 11:29:19 PM,"767","61.5","59","983"
12/01/2023 11:31:19 PM,"769","61.5","59","983"
12/01/2023 11:33:19 PM,"779","61.4","59","983"
12/01/2023 11:35:19 PM,"765","61.4","59","983"
12/01/2023 11:37:19 PM,"759","61.4","59","983"
12/01/2023 11:39:19 PM,"779","61.5","59","983"
12/01/2023 11:41:19 PM,"763","61.5","59","983"
12/01/2023 11:43:19 PM,"769","61.5","59","983"
12/01/2023 11:45:19 PM,"766","61.6","59","983"
12/01/2023 11:47:19 PM,"768","61.6","59","983"
12/01/2023 11:49:19 PM,"755","61.7","59","983"
12/01/2023 11:51:19 PM,"765","61.6","59","983"
12/01/2023 11:53:19 PM,"767","61.6","59","983"
12/01/2023 11:55:19 PM,"757","61.6","59","983"
12/01/2023 11:57:19 PM,"760","61.5","59","983"
12/01/2023 11:59:19 PM,"760","61.6","59","983"
13/01/2023 12:01:19 AM,"750","61.6","59","983"
13/01/2023 12:03:19 AM,"766","61.5","59","983"
13/01/2023 12:05:19 AM,"752","61.5","59","983"
13/01/2023 12:07:19 AM,"761","61.5","59","983"
13/01/2023 12:09:19 AM,"754","61.5","59","983"
13/01/2023 12:11:19 AM,"758","61.5","59","983"
13/01/2023 12:13:19 AM,"754","61.5","59","983"
13/01/2023 12:15:19 AM,"751","61.5","59","983"
13/01/2023 12:17:19 AM,"745","61.4","59","983"
13/01/2023 12:19:19 AM,"741","61.4","59","983"
13/01/2023 12:21:19 AM,"757","61.4","59","983"
13/01/2023 12:23:19 AM,"753","61.4","59","983"
13/01/2023 12:25:19 AM,"733","61.4","59","983"
13/01/2023 12:27:19 AM,"741","61.3","59","983"
13/01/2023 12:29:19 AM,"747","61.3","59","983"
13/01/2023 12:31:19 AM,"747","61.3","59","983"
13/01/2023 12:33:19 AM,"753","61.3","59","983"
13/01/2023 12:35:19 AM,"748","61.3","59","983"
13/01/2023 12:37:19 AM,"738","61.3","59","983"
13/01/2023 12:39:19 AM,"743","61.3","59","983"
13/01/2023 12:41:19 AM,"744","61.3","59","983"
13/01/2023 12:43:19 AM,"748","61.4","59","983"
13/01/2023 12:45:19 AM,"734","61.5","59","983"
13/01/2023 12:47:19 AM,"744","61.5","59","983"
13/01/2023 12:49:19 AM,"742","61.5","59","983"
13/01/2023 12:51:19 AM,"746","61.5","59","983"
13/01/2023 12:53:19 AM,"735","61.5","59","983"
13/01/2023 12:55:19 AM,"755","61.5","59","983"
13/01/2023 12:57:19 AM,"749","61.5","59","983"
13/01/2023 12:59:19 AM,"746","61.5","59","983"
13/01/2023 1:01:19 AM,"734","61.4","59","983"
13/01/2023 1:03:19 AM,"733","61.4","59","983"
13/01/2023 1:05:19 AM,"738","61.4","59","983"
13/01/2023 1:07:19 AM,"738","61.4","59","983"
13/01/2023 1:09:19 AM,"741","61.4","59","983"
13/01/2023 1:11:19 AM,"751","61.3","59","983"
13/01/2023 1:13:19 AM,"728","61.3","59","983"
13/01/2023 1:15:19 AM,"736","61.3","59","983"
13/01/2023 1:17:19 AM,"738","61.3","59","983"
13/01/2023 1:19:19 AM,"736","61.3","59","983"
13/01/2023 1:21:19 AM,"734","61.3","59","983"
13/01/2023 1:23:19 AM,"754","61.3","59","983"
13/01/2023 1:25:19 AM,"739","61.3","59","983"
13/01/2023 1:27:19 AM,"748","61.3","59","983"
13/01/2023 1:29:19 AM,"733","61.2","59","983"
13/01/2023 1:31:19 AM,"728","61.3","59","983"
13/01/2023 1:33:19 AM,"742","61.3","59","983"
13/01/2023 1:35:19 AM,"733","61.2","59","983"
13/01/2023 1:37:19 AM,"734","61.2","59","983"
13/01/2023 1:39:19 AM,"745","61.2","59","983"
13/01/2023 1:41:19 AM,"742","61.2","59","983"
13/01/2023 1:43:19 AM,"754","61.3","59","983"
13/01/2023 1:45:19 AM,"759","61.3","59","983"
13/01/2023 1:47:19 AM,"731","61.3","59","983"
13/01/2023 1:49:19 AM,"744","61.3","59","983"
13/01/2023 1:51:19 AM,"754","61.3","59","983"
13/01/2023 1:53:19 AM,"752","61.3","59","983"
13/01/2023 1:55:19 AM,"753","61.3","59","983"
13/01/2023 1:57:19 AM,"744","61.3","59","983"
13/01/2023 1:59:19 AM,"746","61.3","59","983"
13/01/2023 2:01:19 AM,"751","61.3","59","983"
13/01/2023 2:03:19 AM,"759","61.3","59","983"
13/01/2023 2:05:19 AM,"751","61.3","59","983"
13/01/2023 2:07:19 AM,"758","61.3","59","984"
13/01/2023 2:09:19 AM,"745","61.3","59","984"
13/01/2023 2:11:19 AM,"762","61.3","59","984"
13/01/2023 2:13:19 AM,"752","61.3","59","984"
13/01/2023 2:15:19 AM,"758","61.2","59","984"
13/01/2023 2:17:19 AM,"752","61.2","59","984"
13/01/2023 2:19:19 AM,"764","61.2","59","984"
13/01/2023 2:21:19 AM,"767","61.2","59","984"
13/01/2023 2:23:19 AM,"773","61.2","59","984"
13/01/2023 2:25:19 AM,"764","61.1","59","984"
13/01/2023 2:27:19 AM,"763","61.1","59","984"
13/01/2023 2:29:19 AM,"768","61.1","59","984"
13/01/2023 2:31:19 AM,"756","61.1","59","984"
13/01/2023 2:33:19 AM,"768","61.1","59","984"
13/01/2023 2:35:19 AM,"758","61.0","59","984"
13/01/2023 2:37:19 AM,"763","61.0","59","984"
13/01/2023 2:39:19 AM,"769","61.0","59","984"
13/01/2023 2:41:19 AM,"770","61.1","59","984"
13/01/2023 2:43:19 AM,"768","61.1","59","984"
13/01/2023 2:45:19 AM,"772","61.2","59","984"
13/01/2023 2:47:19 AM,"772","61.2","59","984"
13/01/2023 2:49:19 AM,"764","61.3","59","984"
13/01/2023 2:51:19 AM,"778","61.2","59","984"
13/01/2023 2:53:19 AM,"763","61.2","59","984"
13/01/2023 2:55:19 AM,"767","61.2","59","984"
13/01/2023 2:57:19 AM,"776","61.2","59","984"
13/01/2023 2:59:19 AM,"765","61.2","59","984"
13/01/2023 3:01:19 AM,"776","61.2","59","984"
13/01/2023 3:03:19 AM,"787","61.2","59","984"
13/01/2023 3:05:19 AM,"770","61.2","59","984"
13/01/2023 3:07:19 AM,"774","61.2","59","984"
13/01/2023 3:09:19 AM,"765","61.1","59","984"
13/01/2023 3:11:19 AM,"758","61.0","59","984"
13/01/2023 3:13:19 AM,"779","61.1","59","984"
13/01/2023 3:15:19 AM,"776","61.0","59","984"
13/01/2023 3:17:19 AM,"760","61.0","59","984"
13/01/2023 3:19:19 AM,"756","61.0","59","984"
13/01/2023 3:21:19 AM,"778","61.0","59","984"
13/01/2023 3:23:19 AM,"767","60.9","59","984"
13/01/2023 3:25:19 AM,"762","60.9","59","984"
13/01/2023 3:27:19 AM,"767","60.9","59","984"
13/01/2023 3:29:19 AM,"759","60.9","59","985"
13/01/2023 3:31:19 AM,"756","60.8","59","985"
13/01/2023 3:33:19 AM,"775","60.8","58","985"
13/01/2023 3:35:19 AM,"757","60.8","59","985"
13/01/2023 3:37:19 AM,"749","60.8","59","985"
13/01/2023 3:39:19 AM,"759","60.9","59","985"
13/01/2023 3:41:19 AM,"770","61.0","59","984"
13/01/2023 3:43:19 AM,"773","61.0","59","985"
13/01/2023 3:45:19 AM,"750","61.0","59","985"
13/01/2023 3:47:19 AM,"757","61.0","58","985"
13/01/2023 3:49:19 AM,"753","61.0","59","985"
13/01/2023 3:51:19 AM,"742","60.9","59","985"
13/01/2023 3:53:19 AM,"760","60.9","59","984"
13/01/2023 3:55:19 AM,"743","60.9","59","984"
13/01/2023 3:57:19 AM,"753","60.9","58","985"
13/01/2023 3:59:19 AM,"746","60.9","58","985"
13/01/2023 4:01:19 AM,"746","60.9","58","985"
13/01/2023 4:03:19 AM,"741","60.8","58","985"
13/01/2023 4:05:19 AM,"758","60.8","59","985"
13/01/2023 4:07:19 AM,"738","60.8","58","985"
13/01/2023 4:09:19 AM,"738","60.8","59","985"
13/01/2023 4:11:19 AM,"750","60.7","58","985"
13/01/2023 4:13:19 AM,"744","60.7","58","985"
13/01/2023 4:15:19 AM,"749","60.7","58","985"
13/01/2023 4:17:19 AM,"719","60.7","58","985"
13/01/2023 4:19:19 AM,"745","60.6","58","985"
13/01/2023 4:21:19 AM,"731","60.6","58","985"
13/01/2023 4:23:19 AM,"730","60.6","58","985"
13/01/2023 4:25:19 AM,"715","60.6","58","985"
13/01/2023 4:27:19 AM,"736","60.6","58","985"
13/01/2023 4:29:19 AM,"727","60.6","58","985"
13/01/2023 4:31:19 AM,"713","60.7","58","985"
13/01/2023 4:33:19 AM,"732","60.7","59","985"
13/01/2023 4:35:19 AM,"746","60.7","58","985"
13/01/2023 4:37:19 AM,"729","60.7","58","985"
13/01/2023 4:39:19 AM,"731","60.7","59","985"
13/01/2023 4:41:19 AM,"722","60.8","58","985"
13/01/2023 4:43:19 AM,"736","60.7","58","985"
13/01/2023 4:45:19 AM,"717","60.7","58","985"
13/01/2023 4:47:19 AM,"722","60.7","59","985"
13/01/2023 4:49:19 AM,"724","60.6","58","985"
13/01/2023 4:51:19 AM,"717","60.7","58","985"
13/01/2023 4:53:19 AM,"727","60.7","58","985"
13/01/2023 4:55:19 AM,"726","60.6","58","985"
13/01/2023 4:57:19 AM,"716","60.6","58","985"
13/01/2023 4:59:19 AM,"718","60.6","58","985"
13/01/2023 5:01:19 AM,"717","60.5","58","985"
13/01/2023 5:03:19 AM,"713","60.5","58","985"
13/01/2023 5:05:19 AM,"719","60.5","58","985"
13/01/2023 5:07:19 AM,"710","60.5","58","985"
13/01/2023 5:09:19 AM,"711","60.5","58","985"
13/01/2023 5:11:19 AM,"709","60.4","58","985"
13/01/2023 5:13:19 AM,"712","60.4","58","986"
13/01/2023 5:15:19 AM,"700","60.4","58","986"
13/01/2023 5:17:19 AM,"711","60.4","58","986"
13/01/2023 5:19:19 AM,"707","60.4","58","986"
13/01/2023 5:21:19 AM,"700","60.4","58","986"
13/01/2023 5:23:19 AM,"705","60.4","58","986"
13/01/2023 5:25:19 AM,"702","60.4","58","986"
13/01/2023 5:27:19 AM,"706","60.4","58","986"
13/01/2023 5:29:19 AM,"700","60.5","58","986"
13/01/2023 5:31:19 AM,"710","60.6","58","986"
13/01/2023 5:33:19 AM,"694","60.5","58","986"
13/01/2023 5:35:19 AM,"701","60.5","58","986"
13/01/2023 5:37:19 AM,"683","60.5","58","986"
13/01/2023 5:39:19 AM,"691","60.5","58","986"
13/01/2023 5:41:19 AM,"687","60.5","58","986"
13/01/2023 5:43:19 AM,"706","60.4","58","986"
13/01/2023 5:45:19 AM,"699","60.4","58","986"
13/01/2023 5:47:19 AM,"693","60.4","58","986"
13/01/2023 5:49:18 AM,"688","60.4","58","986"
13/01/2023 5:51:18 AM,"687","60.4","58","986"
13/01/2023 5:53:18 AM,"685","60.3","58","986"
13/01/2023 5:55:18 AM,"682","60.3","58","986"
13/01/2023 5:57:18 AM,"675","60.3","58","986"
13/01/2023 5:59:18 AM,"682","60.3","58","986"
13/01/2023 6:01:18 AM,"688","60.2","58","986"
13/01/2023 6:03:18 AM,"670","60.2","58","986"
13/01/2023 6:05:18 AM,"676","60.2","58","986"
13/01/2023 6:07:18 AM,"658","60.2","58","986"
13/01/2023 6:09:18 AM,"679","60.2","58","986"
13/01/2023 6:11:18 AM,"678","60.1","58","986"
13/01/2023 6:13:18 AM,"673","60.2","58","986"
13/01/2023 6:15:18 AM,"670","60.2","58","986"
13/01/2023 6:17:18 AM,"682","60.2","58","986"
13/01/2023 6:19:18 AM,"672","60.3","58","986"
13/01/2023 6:21:18 AM,"676","60.3","58","986"
13/01/2023 6:23:18 AM,"684","60.3","58","986"
13/01/2023 6:25:18 AM,"676","60.3","58","986"
13/01/2023 6:27:18 AM,"674","60.3","58","987"
13/01/2023 6:29:18 AM,"667","60.3","58","987"
13/01/2023 6:31:18 AM,"672","60.3","58","987"
13/01/2023 6:33:18 AM,"663","60.4","58","987"
13/01/2023 6:35:18 AM,"675","60.4","58","987"
13/01/2023 6:37:18 AM,"660","60.4","58","987"
13/01/2023 6:39:18 AM,"665","60.4","58","986"
13/01/2023 6:41:18 AM,"657","60.5","58","986"
13/01/2023 6:43:18 AM,"663","60.4","58","987"
13/01/2023 6:45:18 AM,"660","60.4","58","987"
13/01/2023 6:47:18 AM,"658","60.4","58","986"
13/01/2023 6:49:18 AM,"655","60.4","58","987"
13/01/2023 6:51:18 AM,"662","60.4","58","987"
13/01/2023 6:53:18 AM,"641","60.4","58","987"
13/01/2023 6:55:18 AM,"655","60.4","58","987"
13/01/2023 6:57:18 AM,"656","60.4","58","987"
13/01/2023 6:59:18 AM,"647","60.3","58","987"
13/01/2023 7:01:18 AM,"645","60.3","58","987"
13/01/2023 7:03:18 AM,"644","60.3","58","987"
13/01/2023 7:05:18 AM,"643","60.2","58","987"
13/01/2023 7:07:18 AM,"656","60.2","58","987"
13/01/2023 7:09:18 AM,"656","60.2","58","987"
13/01/2023 7:11:18 AM,"653","60.2","58","987"
13/01/2023 7:13:18 AM,"645","60.2","58","987"
13/01/2023 7:15:18 AM,"640","60.2","58","987"
13/01/2023 7:17:18 AM,"644","60.2","58","987"
13/01/2023 7:19:18 AM,"658","60.2","58","987"
13/01/2023 7:21:18 AM,"642","60.3","58","987"
13/01/2023 7:23:18 AM,"659","60.3","58","987"
13/01/2023 7:25:18 AM,"635","60.3","58","987"
13/01/2023 7:27:18 AM,"629","60.3","58","987"
13/01/2023 7:29:18 AM,"630","60.3","58","987"
13/01/2023 7:31:18 AM,"626","60.3","58","987"
13/01/2023 7:33:18 AM,"627","60.3","58","987"
13/01/2023 7:35:18 AM,"645","60.3","58","987"
13/01/2023 7:37:18 AM,"629","60.2","58","987"
13/01/2023 7:39:18 AM,"635","60.2","58","987"
13/01/2023 7:41:18 AM,"633","60.2","58","987"
13/01/2023 7:43:18 AM,"640","60.2","58","987"
13/01/2023 7:45:18 AM,"639","60.2","58","987"
13/01/2023 7:47:18 AM,"626","60.1","58","987"
13/01/2023 7:49:18 AM,"630","60.1","58","987"
13/01/2023 7:51:18 AM,"634","60.1","58","987"
13/01/2023 7:53:18 AM,"626","60.0","58","987"
13/01/2023 7:55:18 AM,"630","60.0","58","987"
13/01/2023 7:57:18 AM,"636","60.0","58","987"
13/01/2023 7:59:18 AM,"624","60.0","58","987"
13/01/2023 8:01:18 AM,"634","60.0","58","987"
13/01/2023 8:03:18 AM,"620","60.1","58","987"
13/01/2023 8:05:18 AM,"626","60.1","58","987"
13/01/2023 8:07:18 AM,"623","60.2","58","987"
13/01/2023 8:09:18 AM,"625","60.2","58","987"
13/01/2023 8:11:18 AM,"615","60.2","58","987"
13/01/2023 8:13:18 AM,"611","60.3","58","987"
13/01/2023 8:15:18 AM,"627","60.2","58","987"
13/01/2023 8:17:18 AM,"620","60.2","58","987"
13/01/2023 8:19:18 AM,"614","60.1","58","987"
13/01/2023 8:21:18 AM,"620","60.2","58","987"
13/01/2023 8:23:18 AM,"607","60.2","58","987"
13/01/2023 8:25:18 AM,"624","60.1","58","987"
13/01/2023 8:27:18 AM,"623","60.0","58","987"
13/01/2023 8:29:18 AM,"618","60.0","58","987"
13/01/2023 8:31:18 AM,"610","60.0","58","987"
13/01/2023 8:33:18 AM,"619","60.0","58","987"
13/01/2023 8:35:18 AM,"608","59.9","58","987"
13/01/2023 8:37:18 AM,"610","59.9","58","987"
13/01/2023 8:39:18 AM,"611","59.9","58","988"
13/01/2023 8:41:18 AM,"612","59.9","58","988"
13/01/2023 8:43:18 AM,"617","59.9","58","987"
13/01/2023 8:45:18 AM,"619","59.9","58","987"
13/01/2023 8:47:18 AM,"607","59.9","58","987"
13/01/2023 8:49:18 AM,"612","59.9","58","988"
13/01/2023 8:51:18 AM,"631","60.0","58","988"
13/01/2023 8:53:18 AM,"624","60.0","58","988"
13/01/2023 8:55:18 AM,"617","60.1","58","988"
13/01/2023 8:57:18 AM,"607","60.0","58","988"
13/01/2023 8:59:18 AM,"610","60.1","58","988"
13/01/2023 9:01:18 AM,"603","60.1","58","988"
13/01/2023 9:03:18 AM,"613","60.1","58","988"
13/01/2023 9:05:18 AM,"607","60.1","58","988"
13/01/2023 9:07:18 AM,"614","60.2","58","988"
13/01/2023 9:09:18 AM,"619","60.2","58","988"
13/01/2023 9:11:18 AM,"602","60.2","58","988"
13/01/2023 9:13:18 AM,"607","60.2","58","988"
13/01/2023 9:15:18 AM,"606","60.2","58","988"
13/01/2023 9:17:18 AM,"607","60.2","58","988"
13/01/2023 9:19:18 AM,"611","60.2","58","988"
13/01/2023 9:21:18 AM,"613","60.2","58","988"
13/01/2023 9:23:18 AM,"615","60.1","58","988"
13/01/2023 9:25:18 AM,"607","60.1","58","988"
13/01/2023 9:27:18 AM,"610","60.0","58","988"
13/01/2023 9:29:18 AM,"603","60.1","58","988"
13/01/2023 9:31:18 AM,"615","60.0","58","988"
13/01/2023 9:33:18 AM,"609","60.0","58","988"
13/01/2023 9:35:18 AM,"609","60.0","58","988"
13/01/2023 9:37:18 AM,"607","60.0","58","988"
13/01/2023 9:39:18 AM,"602","59.9","58","988"
13/01/2023 9:41:18 AM,"607","60.0","58","988"
13/01/2023 9:43:18 AM,"615","59.9","58","988"
13/01/2023 9:45:18 AM,"612","59.8","58","988"
13/01/2023 9:47:18 AM,"617","59.8","58","988"
13/01/2023 9:49:18 AM,"609","59.8","58","988"
13/01/2023 9:51:18 AM,"601","59.8","58","988"
13/01/2023 9:53:18 AM,"597","59.8","58","988"
13/01/2023 9:55:18 AM,"610","59.8","58","988"
13/01/2023 9:57:18 AM,"605","59.8","58","988"
13/01/2023 9:59:18 AM,"617","60.0","58","988"
13/01/2023 10:01:18 AM,"603","60.0","58","988"
13/01/2023 10:03:18 AM,"621","60.0","58","988"
13/01/2023 10:05:18 AM,"615","60.0","58","988"
13/01/2023 10:07:18 AM,"608","60.0","58","988"
13/01/2023 10:09:18 AM,"602","60.0","58","988"
13/01/2023 10:11:18 AM,"609","60.0","58","988"
13/01/2023 10:13:18 AM,"614","60.0","58","988"
13/01/2023 10:15:18 AM,"605","60.0","58","988"
13/01/2023 10:17:18 AM,"609","60.0","58","988"
13/01/2023 10:19:18 AM,"616","60.1","58","988"
13/01/2023 10:21:18 AM,"611","60.2","58","988"
13/01/2023 10:23:18 AM,"621","60.2","58","988"
13/01/2023 10:25:18 AM,"601","60.2","58","988"
13/01/2023 10:27:18 AM,"613","60.3","58","989"
13/01/2023 10:29:18 AM,"620","60.3","58","989"
13/01/2023 10:31:18 AM,"612","60.3","58","989"
13/01/2023 10:33:18 AM,"611","60.3","58","989"
13/01/2023 10:35:18 AM,"611","60.3","58","989"
13/01/2023 10:37:18 AM,"603","60.3","58","989"
13/01/2023 10:39:18 AM,"620","60.4","59","989"
13/01/2023 10:41:18 AM,"610","60.4","58","989"
13/01/2023 10:43:18 AM,"620","60.5","59","989"
13/01/2023 10:45:18 AM,"608","60.5","58","989"
13/01/2023 10:47:18 AM,"614","60.4","59","989"
13/01/2023 10:49:18 AM,"618","60.5","59","989"
13/01/2023 10:51:18 AM,"625","60.5","59","989"
13/01/2023 10:53:18 AM,"630","60.5","59","989"
13/01/2023 10:55:18 AM,"622","60.4","59","989"
13/01/2023 10:57:18 AM,"630","60.5","59","989"
13/01/2023 10:59:18 AM,"620","60.6","59","989"
13/01/2023 11:01:18 AM,"628","60.7","59","989"
13/01/2023 11:03:18 AM,"619","60.7","59","989"
13/01/2023 11:05:18 AM,"631","60.7","59","989"
13/01/2023 11:07:18 AM,"632","60.8","59","989"
13/01/2023 11:09:18 AM,"625","60.8","59","989"
13/01/2023 11:11:18 AM,"645","60.8","59","989"
13/01/2023 11:13:18 AM,"636","60.8","59","989"
13/01/2023 11:15:18 AM,"626","60.8","59","989"
13/01/2023 11:17:18 AM,"635","60.8","59","989"
13/01/2023 11:19:18 AM,"643","60.7","59","989"
13/01/2023 11:21:18 AM,"628","60.7","59","989"
13/01/2023 11:23:18 AM,"637","60.7","59","989"
13/01/2023 11:25:18 AM,"640","60.6","59","989"
13/01/2023 11:27:18 AM,"639","60.6","59","989"
13/01/2023 11:29:18 AM,"639","60.6","59","989"
13/01/2023 11:31:18 AM,"633","60.5","59","989"
13/01/2023 11:33:18 AM,"636","60.6","59","989"
13/01/2023 11:35:18 AM,"631","60.6","59","989"
13/01/2023 11:37:18 AM,"631","60.5","59","988"
13/01/2023 11:39:18 AM,"631","60.5","59","989"
13/01/2023 11:41:18 AM,"634","60.5","59","989"
13/01/2023 11:43:18 AM,"643","60.5","59","989"
13/01/2023 11:45:18 AM,"637","60.5","59","989"
13/01/2023 11:47:18 AM,"651","60.5","59","989"
13/01/2023 11:49:18 AM,"641","60.6","59","989"
13/01/2023 11:51:18 AM,"638","60.6","59","989"
13/01/2023 11:53:18 AM,"636","60.6","59","989"
13/01/2023 11:55:18 AM,"651","60.6","59","989"
13/01/2023 11:57:18 AM,"642","60.7","59","988"
13/01/2023 11:59:18 AM,"631","60.6","59","989"
13/01/2023 12:01:18 PM,"646","60.6","59","988"
13/01/2023 12:03:18 PM,"661","60.6","59","989"
13/01/2023 12:05:18 PM,"648","60.7","59","989"
13/01/2023 12:07:18 PM,"654","60.7","59","988"
13/01/2023 12:09:18 PM,"654","60.8","59","989"
13/01/2023 12:11:18 PM,"655","60.8","59","989"
13/01/2023 12:13:18 PM,"639","60.8","59","989"
13/01/2023 12:15:18 PM,"654","60.8","59","989"
13/01/2023 12:17:18 PM,"651","60.8","59","989"
13/01/2023 12:19:18 PM,"645","60.8","59","989"
13/01/2023 12:21:18 PM,"651","60.8","59","989"
13/01/2023 12:23:18 PM,"654","60.9","59","989"
13/01/2023 12:25:18 PM,"667","60.9","59","989"
13/01/2023 12:27:18 PM,"667","60.9","59","988"
13/01/2023 12:29:18 PM,"667","61.0","59","988"
13/01/2023 12:31:18 PM,"663","61.0","59","988"
13/01/2023 12:33:18 PM,"663","61.0","59","988"
13/01/2023 12:35:18 PM,"658","61.0","59","988"
13/01/2023 12:37:18 PM,"664","61.0","59","988"
13/01/2023 12:39:18 PM,"662","61.0","59","988"
13/01/2023 12:41:18 PM,"668","61.0","59","988"
13/01/2023 12:43:18 PM,"657","60.9","59","988"
13/01/2023 12:45:18 PM,"671","60.9","59","988"
13/01/2023 12:47:18 PM,"672","60.9","59","988"
13/01/2023 12:49:18 PM,"663","60.8","59","988"
13/01/2023 12:51:18 PM,"669","60.8","59","988"
13/01/2023 12:53:18 PM,"670","60.8","59","988"
13/01/2023 12:55:18 PM,"665","60.7","59","988"
13/01/2023 12:57:18 PM,"682","60.7","59","988"
13/01/2023 12:59:18 PM,"679","60.7","59","988"
13/01/2023 1:01:18 PM,"679","60.6","59","988"
13/01/2023 1:03:18 PM,"684","60.6","59","988"
13/01/2023 1:05:18 PM,"671","60.7","59","988"
13/01/2023 1:07:18 PM,"665","60.5","59","988"
13/01/2023 1:09:18 PM,"670","60.6","58","988"
13/01/2023 1:11:18 PM,"672","60.6","59","988"
13/01/2023 1:13:18 PM,"669","60.6","59","988"
13/01/2023 1:15:18 PM,"682","60.6","59","989"
13/01/2023 1:17:18 PM,"683","60.7","59","988"
13/01/2023 1:19:18 PM,"682","60.7","59","988"
13/01/2023 1:21:18 PM,"689","60.7","59","988"
13/01/2023 1:23:18 PM,"678","60.7","58","988"
13/01/2023 1:25:18 PM,"682","60.7","59","988"
13/01/2023 1:27:18 PM,"692","60.7","59","988"
13/01/2023 1:29:18 PM,"682","60.7","59","988"
13/01/2023 1:31:18 PM,"687","60.8","59","988"
13/01/2023 1:33:18 PM,"695","60.8","59","988"
13/01/2023 1:35:18 PM,"691","60.9","59","988"
13/01/2023 1:37:18 PM,"696","60.9","59","988"
13/01/2023 1:39:18 PM,"692","60.9","59","988"
13/01/2023 1:41:18 PM,"698","61.0","59","988"
13/01/2023 1:43:18 PM,"680","61.0","59","988"
13/01/2023 1:45:18 PM,"692","61.0","59","988"
13/01/2023 1:47:18 PM,"707","61.1","59","988"
13/01/2023 1:49:18 PM,"706","61.1","59","988"
13/01/2023 1:51:18 PM,"713","61.2","59","988"
13/01/2023 1:53:18 PM,"703","61.2","59","988"
13/01/2023 1:55:18 PM,"702","61.2","59","988"
13/01/2023 1:57:18 PM,"710","61.3","59","988"
13/01/2023 1:59:18 PM,"705","61.2","59","988"
13/01/2023 2:01:18 PM,"706","61.2","59","988"
13/01/2023 2:03:18 PM,"711","61.2","59","988"
13/01/2023 2:05:18 PM,"716","61.2","59","988"
13/01/2023 2:07:18 PM,"719","61.1","59","988"
13/01/2023 2:09:18 PM,"709","61.1","59","988"
13/01/2023 2:11:18 PM,"717","61.1","59","988"
13/01/2023 2:13:18 PM,"707","61.1","59","988"
13/01/2023 2:15:18 PM,"713","61.0","59","988"
13/01/2023 2:17:18 PM,"717","61.0","59","988"
13/01/2023 2:19:18 PM,"711","60.9","59","988"
13/01/2023 2:21:18 PM,"713","60.9","59","988"
13/01/2023 2:23:18 PM,"719","60.9","59","988"
13/01/2023 2:25:18 PM,"711","60.9","59","988"
13/01/2023 2:27:18 PM,"729","60.9","59","988"
13/01/2023 2:29:18 PM,"719","60.9","59","988"
13/01/2023 2:31:18 PM,"710","61.0","59","988"
13/01/2023 2:33:18 PM,"714","61.0","59","988"
13/01/2023 2:35:18 PM,"711","61.0","59","988"
13/01/2023 2:37:18 PM,"722","61.1","59","988"
13/01/2023 2:39:18 PM,"719","61.0","59","988"
13/01/2023 2:41:18 PM,"714","61.0","59","988"
13/01/2023 2:43:18 PM,"729","61.0","59","988"
13/01/2023 2:45:18 PM,"734","61.0","59","988"
13/01/2023 2:47:18 PM,"724","61.1","59","988"
13/01/2023 2:49:18 PM,"724","61.2","59","988"
13/01/2023 2:51:18 PM,"733","61.2","59","988"
13/01/2023 2:53:18 PM,"728","61.2","59","988"
13/01/2023 2:55:18 PM,"734","61.2","59","988"
